name_playlist;name_video;published;view_count;like_count;dislike_count;favorite_count;comment_count;duration
Общество;Сергей Пархоменко: предатель Кашин, глупый Бабченко и расчётливый Навальный #ещенепознер;2019-08-15T07:00:43Z;314760;8463;939;0;1573;4443
Общество;Илья Новиков: Двинятин, Путин и хреновый прогноз #ещенепознер;2019-09-19T06:57:58Z;1309445;42736;2814;0;5528;4356
Общество;Теодор Шанин: «Война начинается сегодня» #ещенепознер;2019-12-19T07:00:04Z;175997;6170;164;0;579;6597
Общество;Николай Сванидзе: Путин/АнтиПутин и Сталин/АнтиСталин #ещенепознер;2019-06-27T07:00:03Z;279974;8294;633;0;1207;2831
Общество;Ирина Прохорова: женщина — президент России и война всех против всех #ещенепознер;2019-07-04T07:08:42Z;164717;5146;539;0;1008;3286
Общество;Сергей Пархоменко: предатель Кашин, глупый Бабченко и расчётливый Навальный #ещенепознер;2019-08-15T07:00:43Z;314760;8463;939;0;1573;4443
Общество;Илья Новиков: Двинятин, Путин и хреновый прогноз #ещенепознер;2019-09-19T06:57:58Z;1309445;42736;2814;0;5528;4356
Общество;Теодор Шанин: «Война начинается сегодня» #ещенепознер;2019-12-19T07:00:04Z;175997;6170;164;0;579;6597
Общество;Дмитрий Зимин: власть деспота, террор, умные олигархи и неумный Солодников #ещенепознер;2019-05-30T07:06:26Z;236848;9169;335;0;963;3811
Общество;Лев Шлосберг: тайные похороны, уставшие врачи и вежливая ярость #ещенепознер;2019-05-16T07:02:00Z;342692;13383;328;0;1795;3932
Общество;Юлия Латынина: папки Путина, война с Грузией, Эйнштейн и Иисус #ещенепознер;2019-04-18T07:02:27Z;559224;13339;1289;0;2070;3814
Общество;Григорий Явлинский: покушение на сына, спецслужбы и заложники #ещенепознер;2019-03-28T07:00:18Z;302162;12898;437;0;1853;-1
Общество;Екатерина Шульман: выбирает преемника Путина и обижает всех #ещенепознер;2019-03-14T07:02:27Z;1287206;37303;2411;0;5004;3972
Общество;Николай Сванидзе: Путин/АнтиПутин и Сталин/АнтиСталин #ещенепознер;2019-06-27T07:00:03Z;279974;8294;633;0;1207;2831
Общество;Ирина Прохорова: женщина — президент России и война всех против всех #ещенепознер;2019-07-04T07:08:42Z;164717;5146;539;0;1008;3286
Общество;Сергей Пархоменко: предатель Кашин, глупый Бабченко и расчётливый Навальный #ещенепознер;2019-08-15T07:00:43Z;314760;8463;939;0;1573;4443
Общество;Илья Новиков: Двинятин, Путин и хреновый прогноз #ещенепознер;2019-09-19T06:57:58Z;1309445;42736;2814;0;5528;4356
Общество;Теодор Шанин: «Война начинается сегодня» #ещенепознер;2019-12-19T07:00:04Z;175997;6170;164;0;579;6597
Общество;Дмитрий Зимин: власть деспота, террор, умные олигархи и неумный Солодников #ещенепознер;2019-05-30T07:06:26Z;236848;9169;335;0;963;3811
Общество;Лев Шлосберг: тайные похороны, уставшие врачи и вежливая ярость #ещенепознер;2019-05-16T07:02:00Z;342692;13383;328;0;1795;3932
Общество;Юлия Латынина: папки Путина, война с Грузией, Эйнштейн и Иисус #ещенепознер;2019-04-18T07:02:27Z;559224;13339;1289;0;2070;3814
Общество;Григорий Явлинский: покушение на сына, спецслужбы и заложники #ещенепознер;2019-03-28T07:00:18Z;302162;12898;437;0;1853;-1
Общество;Екатерина Шульман: выбирает преемника Путина и обижает всех #ещенепознер;2019-03-14T07:02:27Z;1287206;37303;2411;0;5004;3972
Общество;Юрий Сапрыкин: Лимонов и Пархоменко, философы и хипстеры #ещенепознер;2019-03-07T08:40:44Z;165180;4498;201;0;418;3872
Общество;Виктор Шендерович: деньги Суркова, театр Табакова и Крым #ещенепознер;2019-02-21T06:59:17Z;487241;14494;528;0;1277;4206
Общество;Нюта Федермессер: Каспаров и ЮКОС, власть и смерть #ещенепознер;2019-01-24T07:00:07Z;220213;5666;450;0;721;2918
Общество;Алексей Венедиктов: загадка Навального, судьба Путина и возвращение Гусинского #ещенепознер;2019-01-17T06:59:03Z;658910;11277;1153;0;1193;-1
Общество;Владимир Мединский: хороший, плохой, злой #ещенепознер;2018-12-24T06:59:28Z;170688;3212;1633;0;989;3094
Общество;Николай Сванидзе: Путин/АнтиПутин и Сталин/АнтиСталин #ещенепознер;2019-06-27T07:00:03Z;279974;8294;633;0;1207;2831
Общество;Ирина Прохорова: женщина — президент России и война всех против всех #ещенепознер;2019-07-04T07:08:42Z;164717;5146;539;0;1008;3286
Общество;Сергей Пархоменко: предатель Кашин, глупый Бабченко и расчётливый Навальный #ещенепознер;2019-08-15T07:00:43Z;314760;8463;939;0;1573;4443
Общество;Илья Новиков: Двинятин, Путин и хреновый прогноз #ещенепознер;2019-09-19T06:57:58Z;1309445;42736;2814;0;5528;4356
Общество;Теодор Шанин: «Война начинается сегодня» #ещенепознер;2019-12-19T07:00:04Z;175997;6170;164;0;579;6597
Общество;Дмитрий Зимин: власть деспота, террор, умные олигархи и неумный Солодников #ещенепознер;2019-05-30T07:06:26Z;236848;9169;335;0;963;3811
Общество;Лев Шлосберг: тайные похороны, уставшие врачи и вежливая ярость #ещенепознер;2019-05-16T07:02:00Z;342692;13383;328;0;1795;3932
Общество;Юлия Латынина: папки Путина, война с Грузией, Эйнштейн и Иисус #ещенепознер;2019-04-18T07:02:27Z;559224;13339;1289;0;2070;3814
